file,line,column,function,value,context,interpretation
python/ecsp_v6/physics/bc_global.py,3509,35,run_bc_global_batch,128.0,remaining_mass_tolerance = 128.0 * torch.finfo(dtype).eps,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3528,61,run_bc_global_batch,0.0,"remaining_fraction = torch.clamp(remaining_fraction, 0.0, 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3528,66,run_bc_global_batch,1.0,"remaining_fraction = torch.clamp(remaining_fraction, 0.0, 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3658,18,run_bc_global_batch,0,if step > 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3683,32,run_bc_global_batch,1,executed_steps = step + 1,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3695,8,run_bc_global_batch,1,"1, steps + 1, device=prop.device, dtype=dtype",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3697,11,run_bc_global_batch,1,times[-1] = end_time,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3702,10,run_bc_global_batch,1,"- 1,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3703,16,run_bc_global_batch,1,"steps - 1,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3706,62,run_bc_global_batch,0,"histories[""currentCongestion""][: eval_index + 1], dim=0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3819,44,run_bc_global_batch,2.0,"""co2StoichiometricCoefficient"": 2.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3820,46,run_bc_global_batch,2.0,"""waterStoichiometricCoefficient"": 2.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3821,47,run_bc_global_batch,0.4,"""oxygenStoichiometricCoefficient"": 0.4,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3822,45,run_bc_global_batch,1.45,"""liClStoichiometricCoefficient"": 1.45,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3855,7,run_bc_global_batch,1,][-1],원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3858,7,run_bc_global_batch,1,][-1],원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3861,7,run_bc_global_batch,1,][-1],원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,3925,38,run_bc_global_batch,0.5,"""mobileLPAtOnset_mol_per_m3"": 0.5",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,120,9,_bc_resource_limits,1,"(1 << 63) - 1,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,120,14,_bc_resource_limits,63,"(1 << 63) - 1,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,143,32,_positive_time_step_count,1.0,"tolerance = 64.0 * math.ulp(1.0) * max(1.0, abs(ratio))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,147,48,_positive_time_step_count,1,"count = max(1, int(math.floor(ratio)) + 1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,166,32,_is_time_grid_aligned,1.0,"tolerance = 64.0 * math.ulp(1.0) * max(1.0, abs(ratio))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,192,50,_require_unclipped_faradaic_inventory,1,batch_counts = limited.flatten(1).sum(dim=1),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,300,34,_as_channel,0.0,"if not math.isclose(alpha[0], 0.0, abs_tol=1e-12) or not math.isclose(",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,301,19,_as_channel,1.0,"alpha[-1], 1.0, abs_tol=1e-12",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,348,47,_property_from_config,0.0,if not math.isfinite(value) or value < 0.0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,356,32,_property_from_config,2,len(temperatures) < 2,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,374,73,_property_from_config,0.0,"activation_energy = float(raw.get(""activation_energy_J_per_mol"", 0.0))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,380,27,_property_from_config,0.0,or reference < 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,381,40,_property_from_config,0.0,or reference_temperature <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,382,35,_property_from_config,0.0,or activation_energy < 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,387,41,_property_from_config,1.0,"t = torch.clamp(temperature, min=1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,395,47,_property_from_config,0.0,if not math.isfinite(value) or value < 0.0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,489,53,_invalid_bc_constitutive_cells,0.0,invalid |= ~torch.isfinite(value) | (value < 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,492,53,_invalid_bc_constitutive_cells,0.0,invalid |= ~torch.isfinite(value) | (value < 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,503,69,_invalid_bc_constitutive_cells,1.0,invalid |= ~torch.isfinite(value) | (value < 0.0) | (value > 1.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,532,36,_raise_if_invalid_bc_constitutive,1,invalid_lanes = invalid.flatten(1).any(dim=1),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,560,32,_divergence_k_grad,1,"(batch, rows, columns + 1), device=field.device, dtype=field.dtype",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,563,23,_divergence_k_grad,1,"(batch, rows + 1, columns), device=field.device, dtype=field.dtype",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,568,19,_divergence_k_grad,1,"flux_x[..., :, 1:columns] = torch.where(valid_x, qx, torch.zeros_like(qx))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,572,16,_divergence_k_grad,1,"flux_y[..., 1:rows, :] = torch.where(valid_y, qy, torch.zeros_like(qy))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,598,21,_thermal_diffusive_cfl,1,"diagonal[..., :, 1:] += k_face_x",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,608,18,_thermal_diffusive_cfl,1,"diagonal[..., 1:, :] += k_face_y",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,627,13,_channel_rate,100.0,"min=-100.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,672,71,_reaction_inventory,1.45,"torch.full_like(progress, composition.initial_lp_mol_per_m3) - 1.45 * xi,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,684,16,_reaction_inventory,0.0,"min=0.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,698,16,_reaction_inventory,0.0,"min=0.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,707,16,_reaction_inventory,0.0,"min=0.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,719,16,_reaction_inventory,0.0,"min=0.0,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,773,41,_masked_integral_ratio,0.0,"torch.isfinite(scale) & (scale > 0.0), scale, torch.ones_like(scale)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,778,36,_masked_integral_ratio,0.0,"ratio = num / torch.where(den > 0.0, den, torch.ones_like(den))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,784,17,_masked_integral_ratio,0.0,& (den > 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,797,35,_validate_bc_config,0,"parsed = (_as_channel(channels[0], ""channel_1""), _as_channel(channels[1], ""channel_2""))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,797,74,_validate_bc_config,1,"parsed = (_as_channel(channels[0], ""channel_1""), _as_channel(channels[1], ""channel_2""))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,828,15,_validate_bc_config,0.0,if not 0.0 < value <= 1.0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,828,30,_validate_bc_config,1.0,if not 0.0 < value <= 1.0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,904,65,_validate_bc_runtime_contract,1.0,"numerical_quality.get(""maximumDiffusiveCFLFraction"", 1.0),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,909,15,_validate_bc_runtime_contract,0.0,or not 0.0 < thermal_cfl_limit <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,909,42,_validate_bc_runtime_contract,1.0,or not 0.0 < thermal_cfl_limit <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,990,36,_validate_bc_runtime_contract,0.0,"or values[""exchange""] < 0.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,992,38,_validate_bc_runtime_contract,0.0,"or values[""electrons""] <= 0.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,993,35,_validate_bc_runtime_contract,0.0,"or values[""reverse""] < 0.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,994,36,_validate_bc_runtime_contract,0.0,"or values[""enthalpy""] < 0.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,995,41,_validate_bc_runtime_contract,0.0,"or values[""stoichiometry""] < 0.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1089,53,_validate_bc_runtime_contract,2,"nonlinear_robin.get(""minimumIterations"", 2),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1099,51,_validate_bc_runtime_contract,0.35,"nonlinear_robin.get(""underRelaxation"", 0.35),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1137,15,_validate_bc_runtime_contract,0.0,or not 0.0 < relaxation <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1137,35,_validate_bc_runtime_contract,1.0,or not 0.0 < relaxation <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1142,32,_validate_bc_runtime_contract,0.0,or (balance_relative == 0.0 and balance_absolute == 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1142,60,_validate_bc_runtime_contract,0.0,or (balance_relative == 0.0 and balance_absolute == 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1145,30,_validate_bc_runtime_contract,0.0,or (local_absolute == 0.0 and local_relative == 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1145,56,_validate_bc_runtime_contract,0.0,or (local_absolute == 0.0 and local_relative == 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1189,15,_validate_bc_runtime_contract,0.0,or not 0.0 < gauge_relaxation <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1189,41,_validate_bc_runtime_contract,1.0,or not 0.0 < gauge_relaxation <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1202,36,_validate_bc_runtime_contract,1.0,if z_plus != 1.0 or z_minus != -1.0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1224,15,_validate_bc_runtime_contract,0.0,or not 0.0 <= minimum_fraction < 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1224,41,_validate_bc_runtime_contract,1.0,or not 0.0 <= minimum_fraction < 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1235,51,_validate_bc_runtime_contract,1e-12,"floors.get(""concentration_mol_per_m3"", 1.0e-12)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1237,51,_validate_bc_runtime_contract,1e-15,"""current_A"": float(floors.get(""current_A"", 1.0e-15)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1239,50,_validate_bc_runtime_contract,1e-12,"floors.get(""currentDensity_A_per_m2"", 1.0e-12)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1242,57,_validate_bc_runtime_contract,1e-12,"floors.get(""currentDensitySlope_A_per_m2_V"", 1.0e-12)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1245,47,_validate_bc_runtime_contract,1e-12,"floors.get(""conductivity_S_per_m"", 1.0e-12)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1280,35,_validate_bc_runtime_contract,3,geometry.anode.ndim != 3,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1297,34,_validate_bc_runtime_contract,0.0,or geometry_domain <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1308,26,_validate_bc_runtime_contract,0.0,or spacing <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1310,28,_validate_bc_runtime_contract,0.0,or cell_area <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1312,30,_validate_bc_runtime_contract,0.0,or cell_volume <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1337,31,_validate_bc_runtime_contract,0.0,or source_scale <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1339,46,_validate_bc_runtime_contract,0.0,or maximum_contact_conductance <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1388,15,_validate_bc_runtime_contract,0.0,or not 0.0 <= emissivity <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1388,36,_validate_bc_runtime_contract,1.0,or not 0.0 <= emissivity <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1434,46,_validate_bc_runtime_contract,1.0,concentration_tolerance = 64.0 * math.ulp(1.0) * concentration_scale,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1466,43,_serialize_handoff,0,"""qJ_W_per_m3"": torch.stack(qj, dim=0),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1467,47,_serialize_handoff,0,"""qEchem_W_per_m3"": torch.stack(qe, dim=0),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1479,30,_select_active_batch,1,and value.ndim >= 1,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1482,47,_select_active_batch,0,"selected[key] = value.index_select(0, indices)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1503,30,_scatter_active_batch,1,and value.ndim >= 1,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1506,28,_scatter_active_batch,1,and old.ndim >= 1,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1510,31,_scatter_active_batch,0,"merged.index_copy_(0, indices, value)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1619,50,continue_bc_onset_batch_to_evaluation,0,if temperature.ndim != 3 or temperature.shape[0] != delay.numel():,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1661,20,continue_bc_onset_batch_to_evaluation,0.0,& (delay >= 0.0),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1665,17,continue_bc_onset_batch_to_evaluation,0.0,"(delay < 0.0) | (delay > float(bc[""endTime_s""]) + time_tolerance)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1710,43,continue_bc_onset_batch_to_evaluation,1,for value in onset_fields_to_check[1:]:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1716,29,continue_bc_onset_batch_to_evaluation,1,).flatten(1).any(dim=1),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1719,29,continue_bc_onset_batch_to_evaluation,1,).flatten(1).any(dim=1),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1722,29,continue_bc_onset_batch_to_evaluation,1,).flatten(1).any(dim=1),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1725,29,continue_bc_onset_batch_to_evaluation,1,).flatten(1).any(dim=1),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1738,46,continue_bc_onset_batch_to_evaluation,1e-11,"progress, expected_progress, rtol=1.0e-11, atol=1.0e-12",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1738,60,continue_bc_onset_batch_to_evaluation,1e-12,"progress, expected_progress, rtol=1.0e-11, atol=1.0e-12",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1741,45,continue_bc_onset_batch_to_evaluation,1e-10,"reactive_pva, expected_pva, rtol=1.0e-10, atol=1.0e-10",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1741,59,continue_bc_onset_batch_to_evaluation,1e-10,"reactive_pva, expected_pva, rtol=1.0e-10, atol=1.0e-10",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1744,52,continue_bc_onset_batch_to_evaluation,1e-10,"generated_water, expected_product, rtol=1.0e-10, atol=1.0e-10",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1744,66,continue_bc_onset_batch_to_evaluation,1e-10,"generated_water, expected_product, rtol=1.0e-10, atol=1.0e-10",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1780,70,continue_bc_onset_batch_to_evaluation,1000000.0,"maximum_rate = float(bc[""kinetics""].get(""maximum_rate_per_s"", 1.0e6))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1782,60,continue_bc_onset_batch_to_evaluation,298.15,"ambient = float(thermal.get(""ambientTemperature_K"", 298.15))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1783,72,continue_bc_onset_batch_to_evaluation,200.0,"minimum_temperature = float(thermal.get(""minimumTemperature_K"", 200.0))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1784,72,continue_bc_onset_batch_to_evaluation,3000.0,"maximum_temperature = float(thermal.get(""maximumTemperature_K"", 3000.0))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1785,74,continue_bc_onset_batch_to_evaluation,0.0,"convection = float(thermal.get(""convectionCoefficient_W_per_m2K"", 0.0))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1786,53,continue_bc_onset_batch_to_evaluation,0.0,"emissivity = float(thermal.get(""emissivity"", 0.0))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1788,54,continue_bc_onset_batch_to_evaluation,5.670374419e-08,"thermal.get(""stefanBoltzmann_W_per_m2K4"", 5.670374419e-8)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1796,26,continue_bc_onset_batch_to_evaluation,0.0,or spacing <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1798,28,continue_bc_onset_batch_to_evaluation,0.0,or cell_area <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1800,30,continue_bc_onset_batch_to_evaluation,0.0,or cell_volume <= 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1815,24,continue_bc_onset_batch_to_evaluation,64.0,cfl_tolerance = 64.0 * torch.finfo(dtype).eps * max(,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1816,12,continue_bc_onset_batch_to_evaluation,1.0,"1.0, thermal_limit",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1825,53,continue_bc_onset_batch_to_evaluation,1,"first_failure_step = torch.full_like(delay, -1, dtype=torch.int64)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1832,42,continue_bc_onset_batch_to_evaluation,0.0,active = remaining_duration > 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1876,53,continue_bc_onset_batch_to_evaluation,0.0,"alpha_1 + step_dt3 * bounded_rate_1, 0.0, 1.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1876,58,continue_bc_onset_batch_to_evaluation,1.0,"alpha_1 + step_dt3 * bounded_rate_1, 0.0, 1.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1879,53,continue_bc_onset_batch_to_evaluation,0.0,"alpha_2 + step_dt3 * bounded_rate_2, 0.0, 1.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,1879,58,continue_bc_onset_batch_to_evaluation,1.0,"alpha_2 + step_dt3 * bounded_rate_2, 0.0, 1.0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2160,29,continue_bc_onset_batch_to_evaluation,1,if first_code == 1:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2182,29,continue_bc_onset_batch_to_evaluation,3,if first_code == 3:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2205,29,continue_bc_onset_batch_to_evaluation,64.0,duration_tolerance = 64.0 * torch.finfo(dtype).eps * torch.maximum(,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2364,36,complete_bc_evaluation_output,1.0,| (progress_at_evaluation > 1.0 + physical_tolerance),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2629,31,run_bc_global_batch,1,elif voltage_batch.ndim != 1 or voltage_batch.numel() != geometry.batch_size:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2681,65,run_bc_global_batch,1.0,"numerical_quality.get(""maximumDiffusiveCFLFraction"", 1.0),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2686,15,run_bc_global_batch,0.0,or not 0.0 < thermal_cfl_limit <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2686,42,run_bc_global_batch,1.0,or not 0.0 < thermal_cfl_limit <= 1.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2726,48,run_bc_global_batch,0.02,"bc.get(""handoffSnapshotInterval_s"", 0.02)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2731,12,run_bc_global_batch,2,2,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2748,12,run_bc_global_batch,2,"2 * snapshot_values * torch.empty((), dtype=dtype).element_size()",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2901,52,run_bc_global_batch,0.0,if not math.isfinite(step_dt) or step_dt <= 0.0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2927,18,run_bc_global_batch,0,if step > 0 and step % solve_every == 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_v6/physics/bc_global.py,2927,46,run_bc_global_batch,0,if step > 0 and step % solve_every == 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
